_id,Project ID,Planning_ID,Implementation_By,Project,Site_ID,Site_Name,HO_Date,Scope,New_RAT,New_Sector,Approval_Status,Approval_Ref,Blank,Tilt,Azimuth,Antenna_Height,New_RRU_Type,RRU_From,New_BTS_Type,BTS_From,New_Antenna_Type,Antenna_From,Cards_Type_n_From,Battery_count_n_From,Mobitel_Region,Planning_Engineer,On_Air_Target,Planning_Comments,Site_Engineer,Assigned_Date,Special_Tag,Coordinator_Comments,Sub_Contractor,Sub_Contractor_Remarks,Site_Status,Dependency,Responsible,Mobilization_Status,Mobilized_Date,Installation_Status,Installation_Date,Commissioning_Status,Commisioned_Date,SAR_Status,PAT_Status,PAT_Submitted,PAT_Pass_Date,On_Air_Status,On_Air_Date,Last Modified By,Supply_PR_Status,Supply_PR_Number,SAR_Date,SAR_Reference,PAT_Reference,Balance_Material_Returned_Date,Check_List_Verified,Material_Reconciled,Check_List_Submitted,Dependencies_On_Air_Target,Supply_BOQ_Submitted,Supply_BOQ_Approved,Power_Connected_Date,TX_Connected_Date,IMP_PR_Number
639b54bf135f56581322c23d,62e8edb735659d158f2e5031,202207120,Mobitel Direct,Other Project 2022,ZMAH26,Maharagama_Depot,1/18/2022,7.L2100 Activation,BBU Merge ,TBC,N/A,123,N/A,Existing,Existing,15,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Nuwan W,6/2/2021,N/A,Yomal Kodagoda,1/19/2022,N/A,N/A,,Lack of  e3 cell extension licence,Withdrawn,Approval ,Planning,Installation Pending,,Installation Pending,,Pending,,Pending,Pending,,,Hold,,Yomal Kodagoda,,,,,,,,,,,,,,,
639b54bf135f56581322c25d,62e8edd635659d158f2e5057,202207152,Mobitel Direct,Other Project 2022,ZBIY16,Yatihena,5/31/2022,L2100 Activation,Card Swap,TBC,N/A,123,N/A,Existing,18,9,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Huawei,7/4/2021,N/A,Himantha Rajapaksha,5/31/2022,N/A,N/A,N/A,PAT Approval Pending,PAT Submitted,Approval ,Operation,Completed,7/5/2022,Completed,7/7/2022,Completed,7/5/2022,Pending,Pending,,,Completed,7/5/2022,,,,,,,,,,,,,,,,
639b54bf135f56581322c25e,62e8edd635659d158f2e5058,202207153,Mobitel Direct,Other Project 2022,ZBIY29,Siyabalape2,5/31/2022,L2100 Activation,Card Swap,TBC,N/A,123,N/A,Existing,40,N/A,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Huawei,7/5/2021,N/A,Himantha Rajapaksha,5/31/2022,N/A,N/A,N/A,PAT Approval Pending,PAT Submitted,Approval,Operation,Completed,7/3/2022,Completed,7/5/2022,Completed,7/3/2022,Pending,Pass,7/3/2022,7/18/2022,Completed,7/3/2022,,,,,,,,,,,,,,,,
639b54bf135f56581322c262,62e8edd635659d158f2e505c,202207157,Mobitel Direct,Other Project 2022,MOKAT1,Kataragama,7/25/2022,L2100 Activation,Technology Marge,TBC,N/A,123,N/A,Existing,64,N/A,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Huawei,7/9/2021,N/A,Suranga Gunawardhana,7/25/2022,N/A,N/A,N/A,Installation Pending,Not Started,Implementation,Project,Completed,7/25/2022,Completed,7/26/2022,Completed,7/27/2022,Pending,Pending,,,Completed,7/30/2022,,,,,,,,,,,,,,,,
639b54bf135f56581322c267,62e8edd635659d158f2e5061,202207162,Mobitel Direct,Other Project 2022,KYMAH1,Mahaiyawa,7/27/2022,L2100 Activation,Technology Marge,TBC,Pending,123,N/A,Existing,13,9,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,ZTE,7/14/2021,N/A,Prashath Jayawardhane,7/29/2022,N/A,N/A,IBT,Installation Pending,PAT Submitted,PAT Approval Pending,Project,Completed,8/4/2022,Completed,8/5/2022,Completed,8/6/2022,Pending,Pass,8/16/2022,9/19/2022,Completed,8/9/2022,Chamara Jayasanka,,,8/2/2022,2.02E+13,2.02E+13,,,,,,,,,,
639b54bf135f56581322c268,62e8edd635659d158f2e5062,202207163,Mobitel Direct,Other Project 2022,KYMAL1,Wewarauma,7/27/2022,L2100 Activation,Technology Marge,TBC,Pending,123,N/A,Existing,18,9,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,ZTE,7/15/2021,N/A,Prashath Jayawardhane,7/29/2022,N/A,N/A,IBT,Installation Pending,Not Started,Implementation,Project,Completed,8/13/2022,Completed,8/14/2022,Completed,8/15/2022,Pending,Pass,8/15/2022,10/25/2022,Completed,10/26/2022,,,,10/4/2022,2.02E+13,2.02E+13,,,,,,,,,,
639b54bf135f56581322c270,62e8edd635659d158f2e506a,202207171,Mobitel Direct,Other Project 2022,KYGAN1,Gannoruwa,7/27/2022,L2100 Activation,Technology Marge,TBC,Pending,123,N/A,Existing,40,N/A,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,ZTE,7/23/2021,N/A,Prashath Jayawardhane,7/29/2022,N/A,N/A,IBT,Installation Pending,Not Started,Implementation,Project,Completed,8/10/2022,Completed,8/11/2022,Completed,8/12/2022,Approved,Pass,8/12/2022,9/20/2022,Completed,8/15/2022,Chamara Jayasanka,,,8/15/2022,2.02E+13,2.02E+13,,,,,,,,,,
639b54bf135f56581322c275,62e8edd635659d158f2e506f,ANMED144527,Mobitel Direct,Other Project 2022,ANMED1,Medawachchiya_SLT,11/27/2021,ZTE IBBE Phase 1,Dual Beam antenna installation for LTE sector,TBC,Pending,123,N/A,Existing,Existing,80,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Chamith,7/28/2021,N/A,Yomal Kodagoda,11/29/2021,N/A,N/A,,Site Survey Pending,Installation Pending,Survey,Project,Pending,,Pending,,Pending,,Pending,Pending,,,Pending,,,,,,,,,,,,,,,,,
639b54bf135f56581322c27e,62e8edd635659d158f2e5078,KYPIL144527,Mobitel Direct,Other Project 2022,KYPIL1,Pilimathalawa,11/27/2021,ZTE IBBE Phase 1,Dual Beam antenna installation for LTE sector,TBC,Pending,123,N/A,Existing,Existing,50,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Kavinath,8/6/2021,N/A,Yomal Kodagoda,11/29/2021,VIP Capacity Upgrade,N/A,,Site Survey Pending,Installation Pending,Survey,Project,Pending,,Pending,,Pending,,Pending,Pending,,,Pending,,,,,,,,,,,,,,,,,
639b54bf135f56581322c280,62e8edd635659d158f2e507a,KYSUD144527,Mobitel Direct,Other Project 2022,KYSUD1,Suduhumpola,11/27/2021,ZTE IBBE Phase 1,Dual Beam antenna installation for LTE sector,TBC,Pending,123,N/A,Existing,Existing,24,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Kavinath,8/8/2021,N/A,Yomal Kodagoda,11/29/2021,N/A,N/A,,Site Survey Pending,Installation Pending,Survey,Project,Pending,,Pending,,Pending,,Pending,Pending,,,Pending,,,,,,,,,,,,,,,,,
639b54bf135f56581322c1c2,62e8ed4735659d158f2e4f98,202210020,Mobitel Direct,Other Project 2022,POHIN3,Ulpathwewa,2/8/2022,Tower Enhancement,G18L85 4th Sector,TBC,Approved,123,N/A,4,200,60,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Chamith,1/30/2021,N/A,Suranga Gunawardhana,2/9/2022,VIP Capacity Upgrade,N/A,Suvitech,PAT Approval Pending,PAT Submitted,Approval,Operation,Completed,3/15/2022,Completed,3/17/2022,Completed,3/15/2022,Pending,Pass,7/11/2022,9/22/2022,Completed,9/23/2022,,,,,,,,,,,,,,,,
639b54bf135f56581322c1c8,62e8ed8535659d158f2e4fb0,202207003,Mobitel Direct,Other Project 2022,ZHOM31,Nawagamuwa2,1/18/2022,L2100 Activation,BBU Merge ,TBC,N/A,123,N/A,Existing,Existing,70,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Nuwan W,2/5/2021,N/A,Indika Shantha,1/19/2022,N/A,N/A,L & H,PAT Approval Pending,PAT Submitted,Approval ,Operation,Completed,3/21/2022,Completed,3/23/2022,Completed,3/21/2022,Pending,Pass,3/21/2022,3/29/2022,Completed,3/30/2022,,,,,,,,,,,,,,,,
639b54bf135f56581322c1d8,62e8ed8535659d158f2e4fc0,202207019,Mobitel Direct,Other Project 2022,ZDOM02,Pugoda,1/18/2022,L2100 Activation,BBU Merge + BB Card Add,TBC,N/A,123,N/A,Existing,Existing,65,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Nuwan W,2/21/2021,N/A,Suranga Gunawardhana,1/19/2022,N/A,N/A,N/A,PAT Approval Pending,PAT Submitted,Approval ,Operation,Completed,5/28/2022,Completed,5/30/2022,Completed,5/28/2022,Pending,Pending,,,Completed,5/28/2022,,,,,,,,,,,,,,,,
639b54bf135f56581322c1e6,62e8ed8535659d158f2e4fce,202207033,Mobitel Direct,Other Project 2022,ZKAD17,Naranwala,1/18/2022,7.L2100 Activation,Card Installation,TBC,N/A,123,N/A,Existing,Existing,24,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Nuwan W,3/7/2021,N/A,Himantha Rajapaksha,1/19/2022,N/A,N/A,N/A,Lack of  e3 cell extension licence,Withdrawn,Approval ,Planning,Pending,,Pending,,Pending,,Pending,Pending,,,Pending,,,,,,,,,,,,,,,,,
639b54bf135f56581322c208,62e8ed9f35659d158f2e4ff6,202207067,Mobitel Direct,Other Project 2022,ZNUG24,Beddagana,1/18/2022,L2100 Activation,Card Installation,TBC,N/A,123,N/A,Existing,Existing,18,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Nuwan W,4/10/2021,N/A,Mohamed Imran,1/19/2022,N/A,N/A,N/A,SAR Submission Pending,Commissioned,Submission,Project,Completed,1/27/2022,Completed,1/29/2022,Completed,1/27/2022,Pending,Pending,,,Pending,1/27/2022,,,,,,,,,,,,,,,,
639b54bf135f56581322c20c,62e8ed9f35659d158f2e4ffa,202207071,Mobitel Direct,Other Project 2022,ZWAT39,Hekitta,1/18/2022,L2100 Activation,BBU Merge + BB Card Add,TBC,N/A,123,N/A,Existing,Existing,21,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Nuwan W,4/14/2021,N/A,Suranga Gunawardhana,1/19/2022,N/A,N/A,L & H,SAR Approval Pending,PAT Submitted,Approval ,Operation,Completed,5/25/2022,Completed,5/27/2022,Completed,5/25/2022,Pending,Pending,,,Completed,5/25/2022,,,,,,,,,,,,,,,,
639b54bf135f56581322c218,62e8ed9f35659d158f2e5006,202207083,Mobitel Direct,Other Project 2022,GMWER1,Werellawatta,1/18/2022,L2100 Activation,BBU Merge ,TBC,N/A,123,N/A,Existing,Existing,40,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Nuwan W,4/26/2021,N/A,Dumindu Chamikara,1/19/2022,N/A,N/A,,Installation Pending,Not Started,Implementation,Project,Completed,9/30/2022,Completed,10/1/2022,Completed,10/2/2022,Pending,Pass,10/2/2022,10/11/2022,Completed,10/12/2022,,,,,,,,,,,,,,,,
639b54bf135f56581322c222,62e8ed9f35659d158f2e5010,202207093,Mobitel Direct,Other Project 2022,ZDEH20,St.Thomas,1/18/2022,7.L2100 Activation,BBU Merge ,TBC,N/A,123,N/A,Existing,Existing,15,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Nuwan W,5/6/2021,N/A,Yomal Kodagoda,1/19/2022,N/A,N/A,,Lack of  e3 cell extension licence,Withdrawn,Approval ,Planning,Installation Pending,,Installation Pending,,Pending,,Pending,Pending,,,Hold,,Yomal Kodagoda,,,,,,,,,,,,,,,
639b54bf135f56581322c226,62e8ed9f35659d158f2e5014,202207097,Mobitel Direct,Other Project 2022,ZHOM16,Pnanagoda,1/18/2022,L2100 Activation,Card Installation,TBC,N/A,123,N/A,Existing,Existing,15,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Nuwan W,5/10/2021,N/A,Suranga Gunawardhana,1/19/2022,N/A,N/A,N/A,PAT Approval Pending,PAT Submitted,Approval ,Operation,Completed,1/26/2022,Completed,1/28/2022,Completed,1/26/2022,Pending,Pending,,,Completed,1/26/2022,,,,,,,,,,,,,,,,
639b54bf135f56581322c228,62e8ed9f35659d158f2e5016,202207099,Mobitel Direct,Other Project 2022,ZHOM25,Pitipana,1/18/2022,L2100 Activation,Card Installation,TBC,N/A,123,N/A,Existing,Existing,60,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Nuwan W,5/12/2021,N/A,Indika Shantha,1/19/2022,N/A,N/A,N/A,N/A,On Air,N/A,N/A,Completed,3/28/2022,Completed,3/30/2022,Completed,3/28/2022,Pending,Pass,3/28/2022,4/12/2022,Completed,4/13/2022,,,,,,,,,,,,,,,,
639b54bf135f56581322c22a,62e8edb735659d158f2e501e,202207101,Mobitel Direct,Other Project 2022,ZJAL01,Jaela,1/18/2022,L2100 Activation,BBU Merge + BB Card Add,TBC,N/A,123,N/A,Existing,Existing,45,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Nuwan W,5/14/2021,N/A,Himantha Rajapaksha,1/19/2022,N/A,N/A,Assure Solutions,N/A,On Air,N/A,N/A,Completed,2/13/2022,Completed,2/15/2022,Completed,2/14/2022,Pending,Pass,2/17/2022,2/23/2022,Completed,2/23/2022,,,,,,,,,,,,,,,,
639b54bf135f56581322c23e,62e8edb735659d158f2e5032,202207121,Mobitel Direct,Other Project 2022,ZMAH32,Kudamaduwa,1/18/2022,7.L2100 Activation,BBU Merge + BB Card Add,TBC,N/A,123,N/A,Existing,Existing,60,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Nuwan W,6/3/2021,N/A,Mohamed Imran,1/19/2022,N/A,N/A,N/A,Lack of  e3 cell extension licence,Withdrawn,Approval ,Planning,Pending,,Pending,,Pending,,Pending,Pending,,,Pending,,,,,,,,,,,,,,,,,
639b54bf135f56581322c255,62e8edb735659d158f2e5049,202207144,Mobitel Direct,Other Project 2022,IBFMT1,Fairmount Residencies,5/25/2022,L2100 Activation,CPRI change from WBBP to UBBP,TBC,N/A,123,N/A,Existing,IBS,N/A,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Huawei,6/26/2021,N/A,Himantha Rajapaksha,5/26/2022,N/A,N/A,N/A,Installation Pending,Not Started,Implementation,Project,Completed,8/30/2022,Completed,8/31/2022,Completed,9/1/2022,Pending,Pass,9/1/2022,9/13/2022,Completed,9/14/2022,,,,,,,,,,,,,,,,
639b54bf135f56581322c25c,62e8edd635659d158f2e5056,202207151,Mobitel Direct,Other Project 2022,IBROY1,Royal Park,5/25/2022,L2100 Activation,CPRI change from WBBP to UBBP,TBC,N/A,123,N/A,Existing,IBS,N/A,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Huawei,7/3/2021,N/A,Himantha Rajapaksha,5/26/2022,N/A,N/A,N/A,PAT Approval Pending,PAT Submitted,Approval,Operation,Completed,6/15/2022,Completed,6/17/2022,Completed,6/15/2022,Pending,Pass,6/15/2022,6/29/2022,Completed,6/30/2022,,,,,,,,,,,,,,,,
639b54bf135f56581322c260,62e8edd635659d158f2e505a,202207155,Mobitel Direct,Other Project 2022,KLPAY4,Payagala4,7/7/2022,L2100 Activation,Technology Merge,TBC,N/A,123,N/A,Existing,40,N/A,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Huawei,7/7/2021,N/A,Himantha Rajapaksha,7/22/2022,N/A,N/A,,Installation Pending,Not Started,Implementation,Project,Completed,7/29/2022,Completed,7/30/2022,Completed,7/31/2022,Pending,Pass,8/1/2022,8/15/2022,Completed,8/16/2022,,,,,,,,,,,,,,,,
639b54bf135f56581322c276,62e8edd635659d158f2e5070,ANNOC144527,Mobitel Direct,Other Project 2022,ANNOC1,Nochchiyagama,11/27/2021,ZTE IBBE Phase 1,Dual Beam antenna installation for LTE sector,TBC,Pending,123,N/A,Existing,Existing,102,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Chamith,7/29/2021,N/A,Yomal Kodagoda,11/29/2021,N/A,N/A,,Site Survey Pending,Installation Pending,Survey,Project,Pending,,Pending,,Pending,,Pending,Pending,,,Pending,,,,,,,,,,,,,,,,,
639b54bf135f56581322c279,62e8edd635659d158f2e5073,ANTAL244527,Mobitel Direct,Other Project 2022,ANTAL2,Moragoda,11/27/2021,ZTE IBBE Phase 1,Dual Beam antenna installation for LTE sector,TBC,Pending,123,N/A,Existing,Existing,60,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Chamith,8/1/2021,N/A,Yomal Kodagoda,11/29/2021,N/A,N/A,,Site Survey Pending,Installation Pending,Survey,Project,Pending,,Pending,,Pending,,Pending,Pending,,,Pending,,,,,,,,,,,,,,,,,
639b54bf135f56581322c27d,62e8edd635659d158f2e5077,KYLAK144527,Mobitel Direct,Other Project 2022,KYLAK1,Lake_side	_Kandy,11/27/2021,ZTE IBBE Phase 1,Dual Beam antenna installation for LTE sector,TBC,Pending,123,N/A,Existing,Existing,27,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Kavinath,8/5/2021,N/A,Yomal Kodagoda,11/29/2021,N/A,N/A,,Site Survey Pending,Installation Pending,Survey,Project,Pending,,Pending,,Pending,,Pending,Pending,,,Pending,,,,,,,,,,,,,,,,,
639b54bf135f56581322c1be,62e8ed4735659d158f2e4f94,202210016,Mobitel Direct,Other Project 2022,VUIRA1,Irattaperiyakulam,2/8/2022,10. Tower Enhancement,L1800,TBC,Pending,123,N/A,Existing,Existing,80,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Chamith,1/26/2021,N/A,Suranga Gunawardhana,2/9/2022,VIP Capacity Upgrade,N/A,N/A,Approval Rejected,Withdrawn,Approval,Planning,Pending,,Pending,,Pending,,Pending,Pending,,,Pending,,,,,,,,,,,,,,,,,
639b54bf135f56581322c1bb,62e8ed4735659d158f2e4f91,202210013,Mobitel Direct,Other Project 2022,MLPAL2,Kandewatta,2/8/2022,Tower Enhancement,L850 sector,TBC,Approved,123,N/A,Existing,Existing,70,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Chamith,1/23/2021,N/A,Dumindu Chamikara,2/9/2022,VIP Capacity Upgrade,N/A,L & H,PAT Approval Pending,PAT Submitted,Approval,Operation,Completed,4/7/2022,Completed,4/9/2022,Completed,4/7/2022,Pending,Pending,,,Completed,4/7/2022,,,,,,,,,,,,,,,,
639b54bf135f56581322c1c6,62e8ed8535659d158f2e4fae,202207001,Mobitel Direct,Other Project 2022,KGDEW1,Dewalegama,1/12/2022,L2100 Activation,SFP Swap,TBC,N/A,123,N/A,Existing,50,N/A,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Huawei,2/3/2021,N/A,Himantha Rajapaksha,1/18/2022,N/A,N/A,,Pending,Not Started,Pending,Pending,Completed,8/23/2022,Completed,8/24/2022,Completed,8/27/2022,Pending,SAR Only,,,Completed,8/27/2022,,,,,,,,,,,,,,,,
639b54bf135f56581322c1bf,62e8ed4735659d158f2e4f95,202210017,Mobitel Direct,Other Project 2022,MUTAN1,Tanniyuttu,2/8/2022,Tower Enhancement,G900,TBC,Approved,123,N/A,Existing,Existing,70,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Chamith,1/27/2021,N/A,Suranga Gunawardhana,2/9/2022,VIP Capacity Upgrade,N/A,Suvitech,PAT Approval Pending,PAT Submitted,Approval,Operation,Completed,4/27/2022,Completed,4/29/2022,Completed,4/27/2022,Pending,Submitted,7/11/2022,,Completed,7/11/2022,,,,,,,,,,,,,,,,
639b54bf135f56581322c1d2,62e8ed8535659d158f2e4fba,202207013,Mobitel Direct,Other Project 2022,ZKOT15,Moragaha_Junction,1/18/2022,L2100 Activation,BBU Merge + BB Card Add,TBC,N/A,123,N/A,Existing,Existing,27,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Nuwan W,2/15/2021,N/A,Indika Shantha,1/19/2022,N/A,N/A,N/A,N/A,On Air,N/A,N/A,Completed,2/1/2022,Completed,2/3/2022,Completed,2/1/2022,Pending,Pass,2/1/2022,2/17/2022,Completed,2/18/2022,,,,,,,,,,,,,,,,
639b54bf135f56581322c1da,62e8ed8535659d158f2e4fc2,202207021,Mobitel Direct,Other Project 2022,ZDOM05,Kapugoda,1/18/2022,7.L2100 Activation,BBU Merge + BB Card Add,TBC,N/A,123,N/A,Existing,Existing,60,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Nuwan W,2/23/2021,N/A,Suranga Gunawardhana,1/19/2022,N/A,N/A,N/A,Installation Pending,Installation Pending,Implementation,Project,Pending,,Pending,,Pending,,Pending,Pending,,,Pending,,,,,,,,,,,,,,,,,
639b54bf135f56581322c1e9,62e8ed8535659d158f2e4fd1,202207036,Mobitel Direct,Other Project 2022,ZKDU21,Ratuwela,1/18/2022,L2100 Activation,BBU Merge + BB Card Add,TBC,N/A,123,N/A,Existing,Existing,60,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Nuwan W,3/10/2021,N/A,Indika Shantha,1/19/2022,N/A,N/A,L & H,N/A,On Air,N/A,N/A,Completed,2/23/2022,Completed,2/25/2022,Completed,2/23/2022,Pending,Pass,2/23/2022,3/18/2022,Completed,3/19/2022,,,,,,,,,,,,,,,,
