_id,Planning_ID,Implementation_By,Project,Site_ID,Site_Name,HO_Date,Scope,New_RAT,New_Sector,Approval_Status,Approval_Ref,IMP_Scenario,blank1,blank2,blank3,Tilt,Azimuth,Antenna_Height,New_RRU_Type,RRU_From,New_BTS_Type,BTS_From,New_Antenna_Type,Antenna_From,Cards_Type_n_From,Battery_count_n_From,Mobitel_Region,Planning_Engineer,On_Air_Target,Planning_Comments,Site_Engineer,Assigned_Date,Special_Tag,Coordinator_Comments,Sub_Contractor,Sub_Contractor_Remarks,Site_Status,Dependency,Responsible,Mobilization_Status,Mobilized_Date,Installation_Status,Installation_Date,Commissioning_Status,Commisioned_Date,SAR_Status,PAT_Status,PAT_Pass_Date,On_Air_Status,On_Air_Date,__v,createdAt,updatedAt,AWR_1,AWR_2,AWR_3,Approval_Received_Date,BOI_Approved,Balance_Material_Returned_Date,COW_Approved,COW_Number,COW_Submitted,CPL_Approved,CPL_Number,CPL_Submitted,Capitalization_Status,Capitalized_Date,Check_List_Submitted,Check_List_Verified,Civil_PAT_Date,Dependencies_On_Air_Target,ETA,FAC_Approved,FAC_Number,FAC_Submitted,Finance_Remarks,HO_Modification,HO_Modified_Date,ICL_Approved,IMP_PO_Issued,IMP_PO_Number,IMP_PR_Approved_Date,IMP_PR_Number,IMP_PR_Raised,IMP_PR_Submitted,Logistics_Remarks,MCW_Completed_Date,MCW_Requested_Date,Material_Reconciled,PAC_Invoice_Approved,PAC_Invoice_Number,PAC_Invoice_Submitted,PAT_Reference,PAT_Submitted,PI_Approved_ENG,PI_Number,PI_Submitted,PO_Closed_Date,PO_Status,Payment_Confirmed,Payment_Method,Port_Clearance,Power_Connected_Date,Received_To_Port,SAQ_Clearance_Date,SAR_Date,SAR_Reference,Supply_BOQ_Approved,Supply_BOQ_Submitted,Supply_PO_Issued,Supply_PO_Number,Supply_PR_Approved_Date,Supply_PR_Number,Supply_PR_Raise,Supply_PR_Status,Supply_PR_Submitted,TRC_Approved,TSSR_Approved_Date,TSSR_Referance,TSSR_Submitted_Date,TX_Connected_Date,currentUser
62e91059092ec9454c92a188,202209035,Mobitel Direct,Other Project 2022,GMGAN1,Ganemulla,2022-01-18,9.Card Removal,Card Removal,TBC,N/A,123,TBC,N/A,N/A,N/A,Existing,Existing,60,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Yasitha,2020-08-01,N/A,Himantha Rajapaksha,2022-01-19,N/A,N/A,N/A,N/A,SAR Approved,N/A,N/A,Completed,2022-01-23,Completed,2022-01-25,Completed,2022-01-23,Approved,Pending,,Completed,2022-01-23,0,2022-08-02T11:54:01.739Z,2022-08-02T11:54:01.739Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-01-23,,,,,,,,,,,,,,,,
62e91059092ec9454c92a18d,202209040,Mobitel Direct,Other Project 2022,ZKSB21,Makandana,2022-01-18,9.Card Removal,Card Removal,TBC,N/A,123,TBC,N/A,N/A,N/A,Existing,Existing,27,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Yasitha,2020-08-06,N/A,Himantha Rajapaksha,2022-01-19,N/A,N/A,N/A,N/A,SAR Approved,N/A,N/A,Completed,2022-02-03,Completed,2022-02-05,Completed,2022-02-03,Approved,Pending,,Completed,2022-02-03,0,2022-08-02T11:54:01.740Z,2022-08-02T11:54:01.740Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-11,,,,,,,,,,,,,,,,
62e91059092ec9454c92a197,202209050,Mobitel Direct,Other Project 2022,ZKSB19,Wewala,2022-01-18,9.Card Removal,Card Removal,TBC,N/A,123,TBC,N/A,N/A,N/A,Existing,Existing,40,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Yasitha,2020-08-16,N/A,Amilanath Bambaradeniya,2022-01-19,N/A,N/A,N/A,SAR Approval Pendnig,Removal Completed / SAR Approval Pending,Approval,Operation,Completed,2022-01-29,Completed,2022-01-31,Completed,2022-01-29,Pending,Pending,,Pending,,0,2022-08-02T11:54:01.741Z,2022-08-02T11:54:01.741Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62e91059092ec9454c92a1ab,202209070,Mobitel Direct,Other Project 2022,COL228,Omega_Inn	_Wellawatta,2022-03-04,9.Card Removal,Card Removal,TBC,N/A,123,TBC,N/A,N/A,N/A,Existing,Existing,15,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Induwara,2020-09-05,N/A,Himantha Rajapaksha,2022-03-05,VIP Capacity Upgrade,N/A,N/A,SAR Approval Pendnig,Removal Completed / SAR Approval Pending,Approval,Operation,Completed,2022-04-30,Completed,2022-05-02,Completed,2022-04-30,Pending,Pending,,Completed,2022-04-30,0,2022-08-02T11:54:01.744Z,2022-08-02T11:54:01.744Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62e91059092ec9454c92a181,202209028,Mobitel Direct,Other Project 2022,GMKUR2,Kurana2,2022-01-18,9.Card Removal,Card Removal,TBC,N/A,123,TBC,N/A,N/A,N/A,Existing,Existing,13,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Yasitha,2020-07-25,N/A,Himantha Rajapaksha,2022-01-19,N/A,N/A,N/A,N/A,SAR Approved,N/A,N/A,Completed,2022-01-23,Completed,2022-01-25,Completed,2022-01-23,Approved,Pending,,Completed,2022-01-23,0,2022-08-02T11:54:01.738Z,2022-08-02T11:54:01.738Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-01-26,,,,,,,,,,,,,,,,
62e91059092ec9454c92a184,202209031,Mobitel Direct,Other Project 2022,ZKEL15,Wanawasala,2022-01-18,9.Card Removal,Card Removal,TBC,N/A,123,TBC,N/A,N/A,N/A,Existing,Existing,18,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Yasitha,2020-07-28,N/A,Himantha Rajapaksha,2022-01-19,N/A,N/A,N/A,N/A,SAR Approved,N/A,N/A,Completed,2022-01-24,Completed,2022-01-26,Completed,2022-01-24,Approved,Pending,,Completed,2022-01-24,0,2022-08-02T11:54:01.738Z,2022-08-02T11:54:01.738Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-01,,,,,,,,,,,,,,,,
62e91059092ec9454c92a19c,202209055,Mobitel Direct,Other Project 2022,ZNUG15,Gangodawila,2022-01-18,9.Card Removal,Card Removal,TBC,N/A,123,TBC,N/A,N/A,N/A,Existing,Existing,15,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Yasitha,2020-08-21,N/A,Mohamed Imran,2022-01-19,N/A,N/A,N/A,Extention License Issues,To be Withdrawn,License,Planning,Completed,2022-02-18,Completed,2022-02-20,Completed,2022-02-18,Pending,Pending,,Completed,2022-02-18,0,2022-08-02T11:54:01.742Z,2022-08-02T11:54:01.742Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62e91059092ec9454c92a1a4,202209063,Mobitel Direct,Other Project 2022,COL019,Dawson_Court_Colombo_5,2022-03-04,9.Card Removal,Card Removal,TBC,N/A,123,TBC,N/A,N/A,N/A,Existing,Existing,14,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Induwara,2020-08-29,N/A,Himantha Rajapaksha,2022-03-05,VIP Capacity Upgrade,N/A,N/A,Extention License Issues,To be Withdrawn,License,Planning,Pending,,Pending,,Pending,,Pending,Pending,,Pending,,0,2022-08-02T11:54:01.743Z,2022-08-02T11:54:01.743Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62e91059092ec9454c92a186,202209033,Mobitel Direct,Other Project 2022,RTPLU1,Palugahawela,2022-01-18,9.Card Removal,Card Removal,TBC,Withdrawn,123,TBC,N/A,N/A,N/A,Existing,Existing,0,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Yasitha,2020-07-30,N/A,Yomal Kodagoda,2022-01-19,N/A,N/A,N/A,Not enough card space for fiber interchange,Withdrawn,Equipment,Planning,Completed,2022-01-22,Completed,2022-01-24,Pending,,Pending,Pending,,Pending,,0,2022-08-02T11:54:01.739Z,2022-08-02T11:54:01.739Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62e91059092ec9454c92a187,202209034,Mobitel Direct,Other Project 2022,ZMRT30,PURANAPPU_RAJA_MAWATHA,2022-01-18,9.Card Removal,Card Removal,TBC,N/A,123,TBC,N/A,N/A,N/A,Existing,Existing,18,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Yasitha,2020-07-31,N/A,Himantha Rajapaksha,2022-01-19,N/A,N/A,N/A,N/A,SAR Approved,N/A,N/A,Completed,2022-02-02,Completed,2022-02-04,Completed,2022-02-02,Approved,Pending,,Completed,2022-02-02,0,2022-08-02T11:54:01.739Z,2022-08-02T11:54:01.739Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-06-16,,,,,,,,,,,,,,,,
62e91059092ec9454c92a191,202209044,Mobitel Direct,Other Project 2022,ZHOM05,Dedigamuwa,2022-01-18,9.Card Removal,Card Removal,TBC,N/A,123,TBC,N/A,N/A,N/A,Existing,Existing,60,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Yasitha,2020-08-10,N/A,Amilanath Bambaradeniya,2022-01-19,N/A,N/A,N/A,Card Removal Pending,Removal Completed / SAR Approval Pending,Approval,Project,Completed,2022-01-29,Completed,2022-01-31,Completed,2022-01-29,Pending,Pending,,Pending,,0,2022-08-02T11:54:01.740Z,2022-08-02T11:54:01.740Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62e91059092ec9454c92a194,202209047,Mobitel Direct,Other Project 2022,ZKOT07,Gothatuwa,2022-01-18,9.Card Removal,Card Removal,TBC,N/A,123,TBC,N/A,N/A,N/A,Existing,Existing,40,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Yasitha,2020-08-13,N/A,Himantha Rajapaksha,2022-01-19,N/A,N/A,N/A,N/A,SAR Approved,N/A,N/A,Completed,2022-01-26,Completed,2022-01-28,Completed,2022-01-26,Approved,Pending,,Completed,2022-01-26,0,2022-08-02T11:54:01.740Z,2022-08-02T11:54:01.740Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-01-28,,,,,,,,,,,,,,,,
62e91059092ec9454c92a1a9,202209068,Mobitel Direct,Other Project 2022,COL206,Borella,2022-03-04,9.Card Removal,Card Removal,TBC,N/A,123,TBC,N/A,N/A,N/A,Existing,Existing,12,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Induwara,2020-09-03,N/A,Himantha Rajapaksha,2022-03-05,VIP Capacity Upgrade,N/A,N/A,Extention License Issues,To be Withdrawn,License,Planning,Pending,,Pending,,Pending,,Pending,Pending,,Pending,,0,2022-08-02T11:54:01.744Z,2022-08-02T11:54:01.744Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62e91059092ec9454c92a195,202209048,Mobitel Direct,Other Project 2022,ZKSB11,Polgasovita,2022-01-18,9.Card Removal,Card Removal,TBC,N/A,123,TBC,N/A,N/A,N/A,Existing,Existing,60,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Yasitha,2020-08-14,N/A,Himantha Rajapaksha,2022-01-19,N/A,N/A,N/A,SAR Approval Pendnig,Removal Completed / SAR Approval Pending,Approval,Operation,Completed,2022-02-03,Completed,2022-02-05,Completed,2022-02-03,Pending,Pending,,Completed,2022-02-03,0,2022-08-02T11:54:01.740Z,2022-08-02T11:54:01.740Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62e91059092ec9454c92a1a6,202209065,Mobitel Direct,Other Project 2022,COL056,Jayantha_Weerasekara_Mw	_Colombo_10,2022-03-04,9.Card Removal,Card Removal,TBC,N/A,123,TBC,N/A,N/A,N/A,Existing,Existing,15,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Induwara,2020-08-31,N/A,Himantha Rajapaksha,2022-03-05,VIP Capacity Upgrade,N/A,N/A,N/A,SAR Approved,N/A,N/A,Completed,2022-03-18,Completed,2022-03-20,Completed,2022-03-18,Approved,Pending,,Completed,2022-03-18,0,2022-08-02T11:54:01.743Z,2022-08-02T11:54:01.743Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-04-21,,,,,,,,,,,,,,,,
62e91059092ec9454c92a1aa,202209069,Mobitel Direct,Other Project 2022,COL207,Senanayaka_Junction_Colombo_7,2022-03-04,9.Card Removal,Card Removal,TBC,N/A,123,TBC,N/A,N/A,N/A,Existing,Existing,21,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Induwara,2020-09-04,N/A,Himantha Rajapaksha,2022-03-05,VIP Capacity Upgrade,N/A,N/A,N/A,SAR Approved,N/A,N/A,Completed,2022-03-18,Completed,2022-03-20,Completed,2022-03-18,Approved,Pending,,Completed,2022-03-18,0,2022-08-02T11:54:01.744Z,2022-08-02T11:54:01.744Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-04-21,,,,,,,,,,,,,,,,
62e91076092ec9454c92a1c5,202209091,Mobitel Direct,Other Project 2022,COL370,Vauxhall_Street	_Colombo_02,2022-03-04,9.Card Removal,Card Removal,TBC,N/A,123,TBC,N/A,N/A,N/A,Existing,Existing,15,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Induwara,2020-09-26,N/A,Himantha Rajapaksha,2022-03-23,VIP Capacity Upgrade,N/A,N/A,N/A,SAR Approved,N/A,N/A,Completed,2022-03-21,Completed,2022-03-23,Completed,2022-03-21,Approved,Pending,,Completed,2022-03-21,0,2022-08-02T11:54:30.534Z,2022-08-02T11:54:30.534Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-03-28,,,,,,,,,,,,,,,,
62e91076092ec9454c92a1c4,202209090,Mobitel Direct,Other Project 2022,COL381,New_Moor_Street	_Colombo_12,2022-03-04,9.Card Removal,Card Removal,TBC,N/A,123,TBC,N/A,N/A,N/A,Existing,Existing,13,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Induwara,2020-09-25,N/A,Himantha Rajapaksha,2022-03-23,VIP Capacity Upgrade,N/A,N/A,N/A,SAR Approved,N/A,N/A,Pending,,Pending,,Completed,2022-01-03,Approved,Pending,,Pending,,0,2022-08-02T11:54:30.533Z,2022-08-02T11:54:30.533Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-01-03,,,,,,,,,,,,,,,,
62e91076092ec9454c92a1b1,202209071,Mobitel Direct,Other Project 2022,COL213,Kuppiyawatta,2022-03-04,9.Card Removal,Card Removal,TBC,N/A,123,TBC,N/A,N/A,N/A,Existing,Existing,50,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Induwara,2020-09-06,N/A,Himantha Rajapaksha,2022-03-05,VIP Capacity Upgrade,N/A,N/A,N/A,SAR Approved,N/A,N/A,Completed,2022-04-30,Completed,2022-05-02,Completed,2022-04-30,Approved,Pending,,Completed,2022-04-30,0,2022-08-02T11:54:30.529Z,2022-08-02T11:54:30.529Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-05-10,,,,,,,,,,,,,,,,
62e91076092ec9454c92a1bb,202209081,Mobitel Direct,Other Project 2022,COL283,Aluth_Mw	_Colombo_15,2022-03-04,9.Card Removal,Card Removal,TBC,N/A,123,TBC,N/A,N/A,N/A,Existing,Existing,15,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Induwara,2020-09-16,N/A,Himantha Rajapaksha,2022-03-05,VIP Capacity Upgrade,N/A,N/A,Extention License Issues,To be Withdrawn,License,Planning,Pending,,Pending,,Pending,,Pending,Pending,,Pending,,0,2022-08-02T11:54:30.531Z,2022-08-02T11:54:30.531Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62e91076092ec9454c92a1c7,202209093,Mobitel Direct,Other Project 2022,COL395,Meethotamulla,2022-03-04,9.Card Removal,Card Removal,TBC,N/A,123,TBC,N/A,N/A,N/A,Existing,Existing,21,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Induwara,2020-09-28,N/A,Himantha Rajapaksha,2022-03-23,VIP Capacity Upgrade,N/A,N/A,Extention License Issues,To be Withdrawn,License,Planning,Pending,,Pending,,Pending,,Pending,Pending,,Pending,,0,2022-08-02T11:54:30.534Z,2022-08-02T11:54:30.534Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62e91076092ec9454c92a1c8,202209094,Mobitel Direct,Other Project 2022,COL396,Thummulla_Junction	_Colombo_4,2022-03-04,9.Card Removal,Card Removal,TBC,N/A,123,TBC,N/A,N/A,N/A,Existing,Existing,15,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Induwara,2020-09-29,N/A,Himantha Rajapaksha,2022-03-23,VIP Capacity Upgrade,N/A,N/A,Extention License Issues,To be Withdrawn,License,Planning,Pending,,Pending,,Pending,,Pending,Pending,,Pending,,0,2022-08-02T11:54:30.535Z,2022-08-02T11:54:30.535Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62e91076092ec9454c92a1bf,202209085,Mobitel Direct,Other Project 2022,COL319,Vipulasena_Mw	_Colombo_10,2022-03-04,9.Card Removal,Card Removal,TBC,N/A,123,TBC,N/A,N/A,N/A,Existing,Existing,13,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Induwara,2020-09-20,N/A,Dumindu Chamikara,2022-03-23,VIP Capacity Upgrade,N/A,N/A,N/A,SAR Approved,N/A,N/A,Completed,2022-03-24,Completed,2022-03-26,Completed,2022-03-24,Approved,Pending,,Completed,2022-03-24,0,2022-08-02T11:54:30.532Z,2022-08-02T11:54:30.532Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-06-05,,,,,,,,,,,,,,,,
62e91076092ec9454c92a1c0,202209086,Mobitel Direct,Other Project 2022,COL331,Karlshrue_Avenue	_Colombo10,2022-03-04,9.Card Removal,Card Removal,TBC,N/A,123,TBC,N/A,N/A,N/A,Existing,Existing,18,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Induwara,2020-09-21,N/A,Himantha Rajapaksha,2022-03-23,VIP Capacity Upgrade,N/A,N/A,SAR Approval Pendnig,Removal Completed / SAR Approval Pending,Approval,Operation,Completed,2022-03-04,Completed,2022-03-06,Completed,2022-03-04,Pending,Pending,,Completed,2022-03-04,0,2022-08-02T11:54:30.532Z,2022-08-02T11:54:30.532Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62e91076092ec9454c92a1de,202209116,Mobitel Direct,Other Project 2022,COL419,Duplication_Road	_Colombo_03,2022-05-20,9.Card Removal,Card Removal,TBC,N/A,123,TBC,N/A,N/A,N/A,Existing,Existing,13,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Thilanka,2020-10-21,N/A,Himantha Rajapaksha,2022-05-20,N/A,N/A,N/A,SAR Approval Pendnig,Removal Completed / SAR Approval Pending,Approval,Operation,Completed,2022-06-20,Completed,2022-06-22,Completed,2022-06-20,Pending,Pending,,Pending,,0,2022-08-02T11:54:30.538Z,2022-08-02T11:54:30.538Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62e91076092ec9454c92a1d9,202209111,Mobitel Direct,Other Project 2022,COL101,Colombo_Cricket_Club,2022-05-20,9.Card Removal,Card Removal,TBC,N/A,123,TBC,N/A,N/A,N/A,Existing,Existing,30,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Thilanka,2020-10-16,N/A,Himantha Rajapaksha,2022-05-20,N/A,N/A,N/A,SAR Approval Pendnig,Removal Completed / SAR Approval Pending,Approval,Operation,Completed,2022-06-01,Completed,2022-06-03,Completed,2022-06-01,Pending,Pending,,Completed,2022-06-01,0,2022-08-02T11:54:30.537Z,2022-08-02T11:54:30.537Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62e91076092ec9454c92a1e1,202209119,Mobitel Direct,Other Project 2022,COL005,Vipulasena_Mw,2022-05-20,9.Card Removal,Card Removal,TBC,N/A,123,TBC,N/A,N/A,N/A,Existing,Existing,30,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Thilanka,2020-10-24,N/A,Dumindu Chamikara,2022-05-20,N/A,N/A,N/A,N/A,SAR Approved,N/A,N/A,Completed,2022-06-14,Completed,2022-06-16,Completed,2022-06-14,Approved,Pending,,Completed,2022-06-14,0,2022-08-02T11:54:30.539Z,2022-08-02T11:54:30.539Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-06-14,,,,,,,,,,,,,,,,
62e91076092ec9454c92a1d3,202209105,Mobitel Direct,Other Project 2022,COL444,Sri_Siddartha_Road,2022-03-04,9.Card Removal,Card Removal,TBC,N/A,123,TBC,N/A,N/A,N/A,Existing,Existing,21,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Induwara,2020-10-10,N/A,Himantha Rajapaksha,2022-03-23,VIP Capacity Upgrade,N/A,N/A,N/A,SAR Approved,N/A,N/A,Completed,2022-03-22,Completed,2022-03-24,Completed,2022-03-22,Approved,Pending,,Completed,2022-03-22,0,2022-08-02T11:54:30.537Z,2022-08-02T11:54:30.537Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-03-28,,,,,,,,,,,,,,,,
62e91076092ec9454c92a1b8,202209078,Mobitel Direct,Other Project 2022,COL271,Maliban_Street_Colombo_11,2022-03-04,9.Card Removal,Card Removal,TBC,N/A,123,TBC,N/A,N/A,N/A,Existing,Existing,18,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Induwara,2020-09-13,N/A,Himantha Rajapaksha,2022-03-05,VIP Capacity Upgrade,N/A,N/A,N/A,SAR Approved,N/A,N/A,Pending,,Pending,,Pending,,Approved,Pending,,Pending,,0,2022-08-02T11:54:30.530Z,2022-08-02T11:54:30.530Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-03-20,,,,,,,,,,,,,,,,
62e91076092ec9454c92a1cc,202209098,Mobitel Direct,Other Project 2022,COL418,Malwatta_Road,2022-03-04,9.Card Removal,Card Removal,TBC,N/A,123,TBC,N/A,N/A,N/A,Existing,Existing,13,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Induwara,2020-10-03,N/A,Himantha Rajapaksha,2022-03-23,VIP Capacity Upgrade,N/A,N/A,N/A,SAR Approved,N/A,N/A,Completed,2022-04-30,Completed,2022-05-02,Completed,2022-04-30,Approved,Pending,,Completed,2022-04-30,0,2022-08-02T11:54:30.536Z,2022-08-02T11:54:30.536Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-05-10,,,,,,,,,,,,,,,,
62e91076092ec9454c92a1d5,202209107,Mobitel Direct,Other Project 2022,COL473,Galpotta_Rd,2022-03-04,9.Card Removal,Card Removal,TBC,N/A,123,TBC,N/A,N/A,N/A,Existing,Existing,35,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Induwara,2020-10-12,N/A,Himantha Rajapaksha,2022-03-23,VIP Capacity Upgrade,N/A,N/A,Extention License Issues,To be Withdrawn,License,Planning,Pending,,Pending,,Pending,,Pending,Pending,,Pending,,0,2022-08-02T11:54:30.537Z,2022-08-02T11:54:30.537Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62e91076092ec9454c92a1ca,202209096,Mobitel Direct,Other Project 2022,COL398,RODNEY_ST,2022-03-04,9.Card Removal,Card Removal,TBC,N/A,123,TBC,N/A,N/A,N/A,Existing,Existing,15,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Induwara,2020-10-01,N/A,Himantha Rajapaksha,2022-03-23,VIP Capacity Upgrade,N/A,N/A,N/A,SAR Approved,N/A,N/A,Completed,2022-05-02,Completed,2022-05-04,Completed,2022-05-02,Approved,Pending,,Completed,2022-05-02,0,2022-08-02T11:54:30.536Z,2022-08-02T11:54:30.536Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-05-10,,,,,,,,,,,,,,,,
62e91076092ec9454c92a1b6,202209076,Mobitel Direct,Other Project 2022,COL258,Koswatta2,2022-03-04,9.Card Removal,Card Removal,TBC,N/A,123,TBC,N/A,N/A,N/A,Existing,Existing,15,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Induwara,2020-09-11,N/A,Himantha Rajapaksha,2022-03-05,VIP Capacity Upgrade,N/A,N/A,N/A,SAR Approved,N/A,N/A,Completed,2022-03-19,Completed,2022-03-21,Completed,2022-03-19,Approved,Pending,,Completed,2022-03-19,0,2022-08-02T11:54:30.530Z,2022-08-02T11:54:30.530Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-04-21,,,,,,,,,,,,,,,,
62e91076092ec9454c92a1c1,202209087,Mobitel Direct,Other Project 2022,COL354,Grandpass_Road	_Colombo_14,2022-03-04,9.Card Removal,Card Removal,TBC,N/A,123,TBC,N/A,N/A,N/A,Existing,Existing,13,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,TBC,Induwara,2020-09-22,N/A,Suranga Gunawardhana,2022-03-23,VIP Capacity Upgrade,N/A,N/A,N/A,SAR Approved,N/A,N/A,Completed,2022-03-11,Completed,2022-03-13,Completed,2022-03-11,Approved,Pending,,Completed,2022-03-11,0,2022-08-02T11:54:30.533Z,2022-08-02T11:54:30.533Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-04-25,,,,,,,,,,,,,,,,
